# Sanskrit syllabaries

pu1-4	pHag a space phHag a space b a space mHag a fvs1	Bg Aa - Pg Aa - B Aa - M Aa
pu1-5	cHag a fvs1 space c a fvs1 space z a fvs1 space w a fvs1	Zc Aa - C Aa - Z Aa - W Aa
pu1-6	zrHag a fvs1 space zHag a fvs1 space qHag a fvs1 space yHag a fvs1 space r a fvs1 space l a fvs1	Rh2 Aa - Zz Aa - Q Aa - I Aa - R Aa - L Aa
pu1-7	sh a fvs1 space s a fvs1 space hHag a fvs1 space a fvs1	Sh Aa - S Aa - A Hr Aa - A

pu2	crHag a fvs1 space crHag iHag space crHag ue fvs3 space crHag ee space crHag o w a	J Aa - J I4 - J U - J W - J O W A
pu3	crHag a n space crHag iHag n space crHag ue n space crHag ee n space crHag o n	J A A - J I A - J O I A - J W A - J O A
pu4	crHag a ng space crHag iHag ng space crHag ue ng space crHag ee ng space crHag o ng	J A A G - J I A G - J O I A G - J W A G - J O A G

pu5-ka	kHag a s space kHag iHag s space kHag ue s space kHag ee s space kHag o s	G A S - G I S - G O I S - G W S - G O S
pu5-a	a s space iHag s space ue s space ee s space o s	A A S - A I S - A O I S - A W S - A O S

pu6-ka	kHag iHag mvs a space kHag yHag iHag space kHag yHag ue space kHag yHag ee space kHag yHag o fvs1	G I _ Aa - G I I4 - G I U - G I W - G I O
pu6-ma	mHag iHag mvs a space mHag yHag iHag space mHag yHag ue space mHag yHag ee space mHag yHag o fvs1	M I4 _ Aa - M I I4 - M I U - M I W - M I O

pu7-ka	kHag yHag a n space kHag yHag iHag n space kHag iHag ue fvs1 n space kHag iHag ee n space kHag iHag o n	G I A A - G I I A - G I O I A - G I W A - G I O A
pu7-ma	mHag yHag a n space mHag yHag iHag n space mHag iHag ue fvs1 n space mHag iHag ee n space mHag iHag o n	M I A A - M I I A - M I O I A - M I W A - M I O A

pu8-ka	kHag yHag a ng space kHag yHag iHag ng space kHag iHag ue fvs1 ng space kHag iHag ee ng space kHag iHag o ng	G I A A G - G I I A G - G I O I A G - G I W A G - G I O A G
pu8-ma	mHag yHag a ng space mHag yHag iHag ng space mHag iHag ue fvs1 ng space mHag iHag ee ng space mHag iHag o ng	M I A A G - M I I A G - M I O I A G - M I W A G - M I O A G

pu9-ka	kHag yHag a s space kHag yHag iHag s space kHag iHag ue fvs1 s space kHag iHag ee s space kHag iHag o s	G I A S - G I I S - G I O I S - G I W S - G I O S
pu9-ma	mHag yHag a s space mHag yHag iHag s space mHag iHag ue fvs1 s space mHag iHag ee s space mHag iHag o s	M I A S - M I I S - M I O I S - M I W S - M I O S

pu10-1	k2 zrHag a fvs1 space k2 zrHag iHag space k2 zrHag ue space k2 zrHag ee space k2 zrHag o fvs1	K2 Rh2 Aa - K2 Rh2 I4 - K2 Rh2 U - K2 Rh2 W - K2 Rh2 O
pu10-2	k2 zrHag a n space k2 zrHag iHag n space k2 zrHag ue fvs1 n space k2 zrHag ee n space k2 zrHag o n	K2 Rh2 A A - K2 Rh2 I A - K2 Rh2 O I A - K2 Rh2 W A - K2 Rh2 O A
pu10-3	k2 zrHag a ng space k2 zrHag iHag ng space k2 zrHag ue fvs1 ng space k2 zrHag ee ng space k2 zrHag o ng	K2 Rh2 A A G - K2 Rh2 I A G - K2 Rh2 O I A G - K2 Rh2 W A G - K2 Rh2 O A G
pu10-4	k2 zrHag a s space k2 zrHag iHag s space k2 zrHag ue fvs1 s space k2 zrHag ee s space k2 zrHag o s	K2 Rh2 A S - K2 Rh2 I S - K2 Rh2 O I S - K2 Rh2 W S - K2 Rh2 O S

pu11	dHag b a space dHag b iHag mvs a space z l a fvs1	Dq B Aa - Dq B I _ Aa - Z L Aa
pu12	kHag r mvs a space k r mvs a space k2 r mvs a space dHag r mvs a	G R _ Aa - K R _ Aa - K2 R _ Aa - Dq R _ Aa
pu13	r kHag a space kHag iHag waHag aHag	R G Aa - G I Wp A2
pu14	l hHag a fvs1	L A Hr Aa
